Filename	Label	seg_Start	seg_End	t_ms	CPP	Energy	HNR05	soe	
39_carry.mat	"n"	766.240	1008.650	936.000	14.461	0.188	17.940	NA	
39_carry.mat	"n"	766.240	1008.650	937.000	13.601	0.178	13.790	NA	
39_carry.mat	"n"	766.240	1008.650	938.000	13.149	0.178	19.901	NA	
39_carry.mat	"n"	766.240	1008.650	939.000	15.636	0.172	21.884	NA	
39_carry.mat	"n"	766.240	1008.650	940.000	16.099	0.165	16.738	NA	
39_carry.mat	"n"	766.240	1008.650	941.000	13.555	0.166	21.872	NA	
39_carry.mat	"n"	766.240	1008.650	942.000	14.517	0.166	21.693	0.023	
39_carry.mat	"n"	766.240	1008.650	943.000	13.535	0.161	18.621	NA	
39_carry.mat	"n"	766.240	1008.650	944.000	14.184	0.160	22.375	NA	
39_carry.mat	"n"	766.240	1008.650	945.000	14.362	0.160	16.865	NA	
39_carry.mat	"n"	766.240	1008.650	946.000	12.052	0.149	22.684	NA	
39_carry.mat	"n"	766.240	1008.650	947.000	12.726	0.147	21.793	NA	
39_carry.mat	"n"	766.240	1008.650	948.000	12.439	0.145	25.680	0.020	
39_carry.mat	"n"	766.240	1008.650	949.000	16.394	0.138	18.879	NA	
39_carry.mat	"n"	766.240	1008.650	950.000	14.093	0.136	19.006	NA	
39_carry.mat	"n"	766.240	1008.650	951.000	15.603	0.126	22.444	NA	
39_carry.mat	"n"	766.240	1008.650	952.000	12.413	0.121	21.005	NA	
39_carry.mat	"n"	766.240	1008.650	953.000	13.872	0.119	27.960	NA	
39_carry.mat	"n"	766.240	1008.650	954.000	16.409	0.111	22.663	NA	
39_carry.mat	"n"	766.240	1008.650	955.000	14.207	0.107	22.346	0.017	
39_carry.mat	"n"	766.240	1008.650	956.000	14.549	0.107	19.307	NA	
39_carry.mat	"n"	766.240	1008.650	957.000	13.045	0.096	24.091	NA	
39_carry.mat	"n"	766.240	1008.650	958.000	14.377	0.089	19.769	NA	
39_carry.mat	"n"	766.240	1008.650	959.000	13.339	0.089	22.749	NA	
39_carry.mat	"n"	766.240	1008.650	960.000	13.842	0.085	22.156	NA	
39_carry.mat	"n"	766.240	1008.650	961.000	14.504	0.078	27.543	0.012	
39_carry.mat	"n"	766.240	1008.650	962.000	13.375	0.074	26.445	NA	
39_carry.mat	"n"	766.240	1008.650	963.000	14.877	0.074	30.210	NA	
39_carry.mat	"n"	766.240	1008.650	964.000	12.699	0.065	24.131	NA	
39_carry.mat	"n"	766.240	1008.650	965.000	16.754	0.059	17.723	NA	
39_carry.mat	"n"	766.240	1008.650	966.000	15.790	0.058	18.266	NA	
39_carry.mat	"n"	766.240	1008.650	967.000	14.969	0.050	21.998	0.007	
39_carry.mat	"n"	766.240	1008.650	968.000	15.115	0.048	25.375	NA	
39_carry.mat	"n"	766.240	1008.650	969.000	15.345	0.043	20.042	NA	
39_carry.mat	"n"	766.240	1008.650	970.000	11.610	0.037	23.170	NA	
39_carry.mat	"n"	766.240	1008.650	971.000	12.890	0.036	24.784	NA	
39_carry.mat	"n"	766.240	1008.650	972.000	16.337	0.033	19.955	NA	
39_carry.mat	"n"	766.240	1008.650	973.000	12.219	0.029	25.255	0.007	
39_carry.mat	"n"	766.240	1008.650	974.000	13.641	0.029	23.063	NA	
39_carry.mat	"n"	766.240	1008.650	975.000	13.395	0.025	26.665	NA	
39_carry.mat	"n"	766.240	1008.650	976.000	13.517	0.024	22.967	NA	
39_carry.mat	"n"	766.240	1008.650	977.000	10.460	0.024	21.340	NA	
39_carry.mat	"n"	766.240	1008.650	978.000	11.525	0.022	21.709	0.004	
39_carry.mat	"n"	766.240	1008.650	979.000	13.972	0.020	21.996	NA	
39_carry.mat	"n"	766.240	1008.650	980.000	14.632	0.019	22.982	NA	
39_carry.mat	"n"	766.240	1008.650	981.000	12.608	0.018	25.930	NA	
39_carry.mat	"n"	766.240	1008.650	982.000	14.544	0.016	24.559	NA	
39_carry.mat	"n"	766.240	1008.650	983.000	11.145	0.016	22.742	NA	
39_carry.mat	"n"	766.240	1008.650	984.000	10.820	0.016	23.841	0.005	
39_carry.mat	"n"	766.240	1008.650	985.000	12.121	0.015	22.264	NA	
39_carry.mat	"n"	766.240	1008.650	986.000	11.356	0.015	23.732	NA	
39_carry.mat	"n"	766.240	1008.650	987.000	10.539	0.014	21.508	NA	
39_carry.mat	"n"	766.240	1008.650	988.000	11.440	0.013	24.293	NA	
39_carry.mat	"n"	766.240	1008.650	989.000	12.029	0.012	28.630	NA	
39_carry.mat	"n"	766.240	1008.650	990.000	15.298	0.012	28.746	0.004	
39_carry.mat	"n"	766.240	1008.650	991.000	13.879	0.012	27.486	NA	
39_carry.mat	"n"	766.240	1008.650	992.000	13.324	0.011	24.754	NA	
39_carry.mat	"n"	766.240	1008.650	993.000	12.412	0.010	29.012	NA	
39_carry.mat	"n"	766.240	1008.650	994.000	13.432	0.010	24.279	NA	
39_carry.mat	"n"	766.240	1008.650	995.000	14.139	0.009	27.437	0.002	
39_carry.mat	"n"	766.240	1008.650	996.000	14.018	0.008	24.586	NA	
39_carry.mat	"n"	766.240	1008.650	997.000	13.373	0.008	22.364	NA	
39_carry.mat	"n"	766.240	1008.650	998.000	14.847	0.008	27.804	NA	
39_carry.mat	"n"	766.240	1008.650	999.000	12.370	0.007	21.343	NA	
39_carry.mat	"n"	766.240	1008.650	1000.000	14.026	0.007	27.131	NA	
39_carry.mat	"n"	766.240	1008.650	1001.000	13.934	0.006	26.754	0.004	
39_carry.mat	"n"	766.240	1008.650	1002.000	16.092	0.006	26.423	NA	
39_carry.mat	"n"	766.240	1008.650	1003.000	14.616	0.006	30.288	NA	
39_carry.mat	"n"	766.240	1008.650	1004.000	12.703	0.005	22.751	NA	
39_carry.mat	"n"	766.240	1008.650	1005.000	10.759	0.005	27.297	NA	
39_carry.mat	"n"	766.240	1008.650	1006.000	10.525	0.005	27.947	0.003	
39_carry.mat	"n"	766.240	1008.650	1007.000	12.293	0.004	25.098	NA	
39_carry.mat	"n"	766.240	1008.650	1008.000	11.663	0.004	25.731	NA	
39_carry.mat	"n"	766.240	1008.650	1009.000	12.873	0.004	24.667	NA	
40_words.mat	"n"	927.681	1122.688	928.000	25.739	3.317	8.275	NA	
40_words.mat	"n"	927.681	1122.688	929.000	26.409	3.329	9.547	NA	
40_words.mat	"n"	927.681	1122.688	930.000	26.483	3.270	10.840	NA	
40_words.mat	"n"	927.681	1122.688	931.000	26.607	3.300	11.850	0.029	
40_words.mat	"n"	927.681	1122.688	932.000	25.757	3.310	11.520	NA	
40_words.mat	"n"	927.681	1122.688	933.000	28.729	2.772	12.230	NA	
40_words.mat	"n"	927.681	1122.688	934.000	28.232	2.570	10.241	NA	
40_words.mat	"n"	927.681	1122.688	935.000	28.942	2.552	10.197	NA	
40_words.mat	"n"	927.681	1122.688	936.000	29.204	2.501	8.923	NA	
40_words.mat	"n"	927.681	1122.688	937.000	27.954	2.453	8.472	NA	
40_words.mat	"n"	927.681	1122.688	938.000	26.883	2.435	8.298	NA	
40_words.mat	"n"	927.681	1122.688	939.000	26.603	2.389	8.088	NA	
40_words.mat	"n"	927.681	1122.688	940.000	26.715	2.375	6.808	NA	
40_words.mat	"n"	927.681	1122.688	941.000	24.875	2.344	5.543	0.025	
40_words.mat	"n"	927.681	1122.688	942.000	23.566	1.855	5.596	NA	
40_words.mat	"n"	927.681	1122.688	943.000	19.758	1.606	3.832	NA	
40_words.mat	"n"	927.681	1122.688	944.000	20.485	1.664	3.952	NA	
40_words.mat	"n"	927.681	1122.688	945.000	18.449	1.653	5.406	NA	
40_words.mat	"n"	927.681	1122.688	946.000	18.128	1.643	12.166	NA	
40_words.mat	"n"	927.681	1122.688	947.000	19.689	1.608	9.170	NA	
40_words.mat	"n"	927.681	1122.688	948.000	17.068	1.613	6.468	NA	
40_words.mat	"n"	927.681	1122.688	949.000	17.695	1.593	8.540	NA	
40_words.mat	"n"	927.681	1122.688	950.000	14.555	1.578	5.162	0.022	
40_words.mat	"n"	927.681	1122.688	951.000	17.181	1.576	9.282	NA	
40_words.mat	"n"	927.681	1122.688	952.000	14.698	1.373	5.712	NA	
40_words.mat	"n"	927.681	1122.688	953.000	16.574	1.330	7.116	NA	
40_words.mat	"n"	927.681	1122.688	954.000	14.919	1.336	7.856	NA	
40_words.mat	"n"	927.681	1122.688	955.000	15.173	1.334	8.135	NA	
40_words.mat	"n"	927.681	1122.688	956.000	15.963	1.331	8.576	NA	
40_words.mat	"n"	927.681	1122.688	957.000	16.775	1.319	9.848	NA	
40_words.mat	"n"	927.681	1122.688	958.000	17.051	1.326	10.068	NA	
40_words.mat	"n"	927.681	1122.688	959.000	15.150	1.325	10.832	NA	
40_words.mat	"n"	927.681	1122.688	960.000	16.329	1.325	10.426	0.023	
40_words.mat	"n"	927.681	1122.688	961.000	15.861	1.269	10.904	NA	
40_words.mat	"n"	927.681	1122.688	962.000	18.087	1.303	13.134	NA	
40_words.mat	"n"	927.681	1122.688	963.000	16.999	1.286	13.801	NA	
40_words.mat	"n"	927.681	1122.688	964.000	16.422	1.294	13.802	NA	
40_words.mat	"n"	927.681	1122.688	965.000	18.091	1.295	12.995	NA	
40_words.mat	"n"	927.681	1122.688	966.000	17.850	1.295	16.913	NA	
40_words.mat	"n"	927.681	1122.688	967.000	18.567	1.291	12.257	NA	
40_words.mat	"n"	927.681	1122.688	968.000	19.548	1.308	11.945	NA	
40_words.mat	"n"	927.681	1122.688	969.000	19.106	1.312	11.399	NA	
40_words.mat	"n"	927.681	1122.688	970.000	17.586	1.299	11.094	0.020	
40_words.mat	"n"	927.681	1122.688	971.000	17.241	1.243	11.109	NA	
40_words.mat	"n"	927.681	1122.688	972.000	17.240	1.240	11.288	NA	
40_words.mat	"n"	927.681	1122.688	973.000	17.703	1.202	10.263	NA	
40_words.mat	"n"	927.681	1122.688	974.000	16.337	1.193	5.884	NA	
40_words.mat	"n"	927.681	1122.688	975.000	17.780	1.193	7.844	NA	
40_words.mat	"n"	927.681	1122.688	976.000	17.076	1.195	16.831	NA	
40_words.mat	"n"	927.681	1122.688	977.000	17.429	1.210	15.418	NA	
40_words.mat	"n"	927.681	1122.688	978.000	16.634	1.197	15.409	NA	
40_words.mat	"n"	927.681	1122.688	979.000	15.349	1.212	14.318	0.019	
40_words.mat	"n"	927.681	1122.688	980.000	17.122	1.243	16.254	NA	
40_words.mat	"n"	927.681	1122.688	981.000	17.031	1.200	17.736	NA	
40_words.mat	"n"	927.681	1122.688	982.000	16.541	1.179	18.924	NA	
40_words.mat	"n"	927.681	1122.688	983.000	15.836	1.148	18.677	NA	
40_words.mat	"n"	927.681	1122.688	984.000	19.029	1.108	19.301	NA	
40_words.mat	"n"	927.681	1122.688	985.000	16.457	1.108	22.102	NA	
40_words.mat	"n"	927.681	1122.688	986.000	16.408	1.117	21.769	NA	
40_words.mat	"n"	927.681	1122.688	987.000	18.151	1.128	18.535	NA	
40_words.mat	"n"	927.681	1122.688	988.000	16.935	1.117	17.633	NA	
40_words.mat	"n"	927.681	1122.688	989.000	18.378	1.124	16.322	0.019	
40_words.mat	"n"	927.681	1122.688	990.000	17.119	1.105	15.882	NA	
40_words.mat	"n"	927.681	1122.688	991.000	16.366	1.042	17.079	NA	
40_words.mat	"n"	927.681	1122.688	992.000	17.613	1.018	18.022	NA	
40_words.mat	"n"	927.681	1122.688	993.000	16.005	0.979	13.398	NA	
40_words.mat	"n"	927.681	1122.688	994.000	15.374	0.979	13.690	NA	
40_words.mat	"n"	927.681	1122.688	995.000	16.066	0.978	12.016	NA	
40_words.mat	"n"	927.681	1122.688	996.000	15.693	0.977	13.983	NA	
40_words.mat	"n"	927.681	1122.688	997.000	14.743	0.965	10.737	NA	
40_words.mat	"n"	927.681	1122.688	998.000	13.297	0.962	12.573	NA	
40_words.mat	"n"	927.681	1122.688	999.000	17.671	0.927	13.728	0.019	
40_words.mat	"n"	927.681	1122.688	1000.000	17.850	0.898	13.649	NA	
40_words.mat	"n"	927.681	1122.688	1001.000	18.253	0.899	13.006	NA	
40_words.mat	"n"	927.681	1122.688	1002.000	14.843	0.863	11.640	NA	
40_words.mat	"n"	927.681	1122.688	1003.000	18.987	0.858	10.395	NA	
40_words.mat	"n"	927.681	1122.688	1004.000	18.064	0.857	9.599	NA	
40_words.mat	"n"	927.681	1122.688	1005.000	18.014	0.856	12.652	NA	
40_words.mat	"n"	927.681	1122.688	1006.000	15.752	0.874	8.631	NA	
40_words.mat	"n"	927.681	1122.688	1007.000	15.322	0.858	8.713	NA	
40_words.mat	"n"	927.681	1122.688	1008.000	14.552	0.854	7.781	NA	
40_words.mat	"n"	927.681	1122.688	1009.000	14.941	0.868	7.917	0.018	
40_words.mat	"n"	927.681	1122.688	1010.000	15.174	0.853	6.314	NA	
40_words.mat	"n"	927.681	1122.688	1011.000	16.027	0.785	7.454	NA	
40_words.mat	"n"	927.681	1122.688	1012.000	15.701	0.755	5.333	NA	
40_words.mat	"n"	927.681	1122.688	1013.000	16.548	0.739	4.589	NA	
40_words.mat	"n"	927.681	1122.688	1014.000	15.722	0.741	5.561	NA	
40_words.mat	"n"	927.681	1122.688	1015.000	17.058	0.738	3.600	NA	
40_words.mat	"n"	927.681	1122.688	1016.000	13.879	0.706	3.644	NA	
40_words.mat	"n"	927.681	1122.688	1017.000	15.721	0.699	6.100	NA	
40_words.mat	"n"	927.681	1122.688	1018.000	15.582	0.664	3.912	NA	
40_words.mat	"n"	927.681	1122.688	1019.000	13.495	0.620	5.106	0.020	
40_words.mat	"n"	927.681	1122.688	1020.000	14.362	0.635	8.400	NA	
40_words.mat	"n"	927.681	1122.688	1021.000	16.705	0.621	8.796	NA	
40_words.mat	"n"	927.681	1122.688	1022.000	13.889	0.634	4.492	NA	
40_words.mat	"n"	927.681	1122.688	1023.000	14.484	0.641	4.766	NA	
40_words.mat	"n"	927.681	1122.688	1024.000	13.537	0.641	4.557	NA	
40_words.mat	"n"	927.681	1122.688	1025.000	15.979	0.643	5.781	NA	
40_words.mat	"n"	927.681	1122.688	1026.000	16.021	0.646	3.966	NA	
40_words.mat	"n"	927.681	1122.688	1027.000	14.294	0.636	4.532	NA	
40_words.mat	"n"	927.681	1122.688	1028.000	16.928	0.649	5.091	NA	
40_words.mat	"n"	927.681	1122.688	1029.000	16.575	0.651	6.285	0.017	
40_words.mat	"n"	927.681	1122.688	1030.000	15.366	0.596	6.344	NA	
40_words.mat	"n"	927.681	1122.688	1031.000	15.832	0.576	4.278	NA	
40_words.mat	"n"	927.681	1122.688	1032.000	15.779	0.541	4.452	NA	
40_words.mat	"n"	927.681	1122.688	1033.000	16.177	0.541	5.369	NA	
40_words.mat	"n"	927.681	1122.688	1034.000	17.097	0.543	6.471	NA	
40_words.mat	"n"	927.681	1122.688	1035.000	16.169	0.525	6.131	NA	
40_words.mat	"n"	927.681	1122.688	1036.000	16.567	0.515	8.817	NA	
40_words.mat	"n"	927.681	1122.688	1037.000	15.582	0.501	7.910	NA	
40_words.mat	"n"	927.681	1122.688	1038.000	14.724	0.460	7.007	0.020	
40_words.mat	"n"	927.681	1122.688	1039.000	15.759	0.453	9.264	NA	
40_words.mat	"n"	927.681	1122.688	1040.000	13.611	0.463	7.647	NA	
40_words.mat	"n"	927.681	1122.688	1041.000	15.148	0.452	5.455	NA	
40_words.mat	"n"	927.681	1122.688	1042.000	16.353	0.460	7.157	NA	
40_words.mat	"n"	927.681	1122.688	1043.000	15.746	0.463	9.254	NA	
40_words.mat	"n"	927.681	1122.688	1044.000	18.303	0.470	6.863	NA	
40_words.mat	"n"	927.681	1122.688	1045.000	16.368	0.470	5.246	NA	
40_words.mat	"n"	927.681	1122.688	1046.000	16.011	0.483	7.543	NA	
40_words.mat	"n"	927.681	1122.688	1047.000	15.747	0.492	5.915	NA	
40_words.mat	"n"	927.681	1122.688	1048.000	14.490	0.493	8.318	0.014	
40_words.mat	"n"	927.681	1122.688	1049.000	16.042	0.493	7.835	NA	
40_words.mat	"n"	927.681	1122.688	1050.000	16.073	0.451	5.031	NA	
40_words.mat	"n"	927.681	1122.688	1051.000	17.540	0.420	8.121	NA	
40_words.mat	"n"	927.681	1122.688	1052.000	14.650	0.395	4.564	NA	
40_words.mat	"n"	927.681	1122.688	1053.000	16.997	0.393	6.699	NA	
40_words.mat	"n"	927.681	1122.688	1054.000	15.783	0.394	6.126	NA	
40_words.mat	"n"	927.681	1122.688	1055.000	13.894	0.373	5.386	NA	
40_words.mat	"n"	927.681	1122.688	1056.000	15.760	0.368	8.287	NA	
40_words.mat	"n"	927.681	1122.688	1057.000	16.596	0.355	7.221	0.018	
40_words.mat	"n"	927.681	1122.688	1058.000	15.827	0.335	7.805	NA	
40_words.mat	"n"	927.681	1122.688	1059.000	15.189	0.337	11.316	NA	
40_words.mat	"n"	927.681	1122.688	1060.000	15.781	0.324	10.250	NA	
40_words.mat	"n"	927.681	1122.688	1061.000	16.365	0.323	10.104	NA	
40_words.mat	"n"	927.681	1122.688	1062.000	17.603	0.329	10.802	NA	
40_words.mat	"n"	927.681	1122.688	1063.000	17.957	0.333	12.323	NA	
40_words.mat	"n"	927.681	1122.688	1064.000	16.004	0.334	12.474	NA	
40_words.mat	"n"	927.681	1122.688	1065.000	18.281	0.335	14.215	NA	
40_words.mat	"n"	927.681	1122.688	1066.000	17.865	0.324	13.581	0.018	
40_words.mat	"n"	927.681	1122.688	1067.000	17.726	0.300	14.117	NA	
40_words.mat	"n"	927.681	1122.688	1068.000	17.042	0.293	14.231	NA	
40_words.mat	"n"	927.681	1122.688	1069.000	18.240	0.279	14.580	NA	
40_words.mat	"n"	927.681	1122.688	1070.000	15.654	0.285	14.462	NA	
40_words.mat	"n"	927.681	1122.688	1071.000	17.669	0.291	14.488	NA	
40_words.mat	"n"	927.681	1122.688	1072.000	16.139	0.292	14.539	NA	
40_words.mat	"n"	927.681	1122.688	1073.000	16.333	0.286	18.395	NA	
40_words.mat	"n"	927.681	1122.688	1074.000	16.012	0.283	12.357	NA	
40_words.mat	"n"	927.681	1122.688	1075.000	15.664	0.283	14.241	NA	
40_words.mat	"n"	927.681	1122.688	1076.000	15.231	0.270	11.913	0.017	
40_words.mat	"n"	927.681	1122.688	1077.000	14.635	0.250	15.568	NA	
40_words.mat	"n"	927.681	1122.688	1078.000	13.776	0.247	14.625	NA	
40_words.mat	"n"	927.681	1122.688	1079.000	13.787	0.248	15.094	NA	
40_words.mat	"n"	927.681	1122.688	1080.000	13.771	0.244	16.363	NA	
40_words.mat	"n"	927.681	1122.688	1081.000	14.561	0.240	13.965	NA	
40_words.mat	"n"	927.681	1122.688	1082.000	13.680	0.240	14.157	NA	
40_words.mat	"n"	927.681	1122.688	1083.000	15.645	0.242	14.546	NA	
40_words.mat	"n"	927.681	1122.688	1084.000	13.834	0.240	15.324	NA	
40_words.mat	"n"	927.681	1122.688	1085.000	15.205	0.227	12.506	0.015	
40_words.mat	"n"	927.681	1122.688	1086.000	14.541	0.211	11.663	NA	
40_words.mat	"n"	927.681	1122.688	1087.000	15.506	0.208	12.091	NA	
40_words.mat	"n"	927.681	1122.688	1088.000	14.385	0.201	12.989	NA	
40_words.mat	"n"	927.681	1122.688	1089.000	14.778	0.200	16.230	NA	
40_words.mat	"n"	927.681	1122.688	1090.000	14.167	0.195	12.743	NA	
40_words.mat	"n"	927.681	1122.688	1091.000	12.441	0.191	13.557	NA	
40_words.mat	"n"	927.681	1122.688	1092.000	13.283	0.190	14.213	NA	
40_words.mat	"n"	927.681	1122.688	1093.000	13.774	0.174	19.685	0.015	
40_words.mat	"n"	927.681	1122.688	1094.000	14.303	0.161	16.627	NA	
40_words.mat	"n"	927.681	1122.688	1095.000	13.719	0.160	16.616	NA	
40_words.mat	"n"	927.681	1122.688	1096.000	13.312	0.154	15.052	NA	
40_words.mat	"n"	927.681	1122.688	1097.000	13.927	0.151	15.513	NA	
40_words.mat	"n"	927.681	1122.688	1098.000	15.104	0.149	18.970	NA	
40_words.mat	"n"	927.681	1122.688	1099.000	13.991	0.145	17.278	NA	
40_words.mat	"n"	927.681	1122.688	1100.000	13.194	0.144	16.382	NA	
40_words.mat	"n"	927.681	1122.688	1101.000	15.586	0.141	17.626	NA	
40_words.mat	"n"	927.681	1122.688	1102.000	13.609	0.124	19.541	0.013	
40_words.mat	"n"	927.681	1122.688	1103.000	16.226	0.115	17.677	NA	
40_words.mat	"n"	927.681	1122.688	1104.000	15.919	0.113	20.089	NA	
40_words.mat	"n"	927.681	1122.688	1105.000	12.438	0.106	21.593	NA	
40_words.mat	"n"	927.681	1122.688	1106.000	14.029	0.098	15.427	NA	
40_words.mat	"n"	927.681	1122.688	1107.000	15.023	0.093	16.630	NA	
40_words.mat	"n"	927.681	1122.688	1108.000	14.369	0.093	21.228	NA	
40_words.mat	"n"	927.681	1122.688	1109.000	14.366	0.089	18.807	NA	
40_words.mat	"n"	927.681	1122.688	1110.000	13.571	0.085	22.026	0.008	
40_words.mat	"n"	927.681	1122.688	1111.000	15.079	0.082	22.997	NA	
40_words.mat	"n"	927.681	1122.688	1112.000	13.650	0.080	25.080	NA	
40_words.mat	"n"	927.681	1122.688	1113.000	13.901	0.080	19.398	NA	
40_words.mat	"n"	927.681	1122.688	1114.000	16.895	0.076	20.358	NA	
40_words.mat	"n"	927.681	1122.688	1115.000	12.896	0.066	18.330	NA	
40_words.mat	"n"	927.681	1122.688	1116.000	14.813	0.059	17.880	NA	
40_words.mat	"n"	927.681	1122.688	1117.000	15.360	0.057	20.018	NA	
40_words.mat	"n"	927.681	1122.688	1118.000	14.835	0.057	20.408	NA	
40_words.mat	"n"	927.681	1122.688	1119.000	14.877	0.052	18.466	0.006	
40_words.mat	"n"	927.681	1122.688	1120.000	14.800	0.046	18.033	NA	
40_words.mat	"n"	927.681	1122.688	1121.000	12.901	0.043	18.930	NA	
40_words.mat	"n"	927.681	1122.688	1122.000	12.063	0.042	21.462	NA	
40_words.mat	"n"	927.681	1122.688	1123.000	13.224	0.041	20.507	NA	
41_sun.mat	"N"	810.102	991.732	810.000	19.159	2.854	-0.621	NA	
41_sun.mat	"N"	810.102	991.732	811.000	15.281	2.814	0.718	NA	
41_sun.mat	"N"	810.102	991.732	812.000	17.852	2.809	2.143	NA	
41_sun.mat	"N"	810.102	991.732	813.000	18.102	2.752	4.033	NA	
41_sun.mat	"N"	810.102	991.732	814.000	18.529	2.403	3.857	0.025	
41_sun.mat	"N"	810.102	991.732	815.000	18.029	1.969	6.755	NA	
41_sun.mat	"N"	810.102	991.732	816.000	17.372	1.985	5.971	NA	
41_sun.mat	"N"	810.102	991.732	817.000	15.853	1.902	6.592	NA	
41_sun.mat	"N"	810.102	991.732	818.000	19.787	1.899	7.390	NA	
41_sun.mat	"N"	810.102	991.732	819.000	19.555	1.871	-0.445	NA	
41_sun.mat	"N"	810.102	991.732	820.000	17.280	1.859	3.103	NA	
41_sun.mat	"N"	810.102	991.732	821.000	20.346	1.846	6.938	NA	
41_sun.mat	"N"	810.102	991.732	822.000	19.269	1.848	5.068	NA	
41_sun.mat	"N"	810.102	991.732	823.000	19.481	1.948	5.783	0.022	
41_sun.mat	"N"	810.102	991.732	824.000	14.806	1.928	6.797	NA	
41_sun.mat	"N"	810.102	991.732	825.000	17.808	1.560	8.177	NA	
41_sun.mat	"N"	810.102	991.732	826.000	16.070	1.427	6.219	NA	
41_sun.mat	"N"	810.102	991.732	827.000	19.529	1.353	5.539	NA	
41_sun.mat	"N"	810.102	991.732	828.000	19.894	1.336	4.295	NA	
41_sun.mat	"N"	810.102	991.732	829.000	17.098	1.321	4.634	NA	
41_sun.mat	"N"	810.102	991.732	830.000	16.125	1.316	5.633	NA	
41_sun.mat	"N"	810.102	991.732	831.000	18.093	1.327	8.012	NA	
41_sun.mat	"N"	810.102	991.732	832.000	21.114	1.312	6.912	0.023	
41_sun.mat	"N"	810.102	991.732	833.000	19.820	1.261	7.478	NA	
41_sun.mat	"N"	810.102	991.732	834.000	20.969	1.284	8.839	NA	
41_sun.mat	"N"	810.102	991.732	835.000	20.460	1.285	12.235	NA	
41_sun.mat	"N"	810.102	991.732	836.000	20.316	1.288	9.399	NA	
41_sun.mat	"N"	810.102	991.732	837.000	20.537	1.281	8.842	NA	
41_sun.mat	"N"	810.102	991.732	838.000	19.119	1.252	7.481	NA	
41_sun.mat	"N"	810.102	991.732	839.000	19.366	1.255	8.437	NA	
41_sun.mat	"N"	810.102	991.732	840.000	18.978	1.258	9.997	NA	
41_sun.mat	"N"	810.102	991.732	841.000	18.300	1.256	10.840	0.022	
41_sun.mat	"N"	810.102	991.732	842.000	18.701	1.217	8.768	NA	
41_sun.mat	"N"	810.102	991.732	843.000	19.055	1.130	14.030	NA	
41_sun.mat	"N"	810.102	991.732	844.000	19.962	1.125	14.702	NA	
41_sun.mat	"N"	810.102	991.732	845.000	20.717	1.124	11.966	NA	
41_sun.mat	"N"	810.102	991.732	846.000	20.515	1.120	15.170	NA	
41_sun.mat	"N"	810.102	991.732	847.000	19.754	1.110	17.140	NA	
41_sun.mat	"N"	810.102	991.732	848.000	21.149	1.111	14.470	NA	
41_sun.mat	"N"	810.102	991.732	849.000	20.830	1.099	17.618	NA	
41_sun.mat	"N"	810.102	991.732	850.000	20.077	1.096	13.568	NA	
41_sun.mat	"N"	810.102	991.732	851.000	21.322	1.146	16.544	0.020	
41_sun.mat	"N"	810.102	991.732	852.000	22.328	1.187	16.388	NA	
41_sun.mat	"N"	810.102	991.732	853.000	23.448	1.069	13.734	NA	
41_sun.mat	"N"	810.102	991.732	854.000	23.888	1.080	18.222	NA	
41_sun.mat	"N"	810.102	991.732	855.000	24.800	1.058	17.263	NA	
41_sun.mat	"N"	810.102	991.732	856.000	23.914	1.055	19.223	NA	
41_sun.mat	"N"	810.102	991.732	857.000	25.291	1.040	17.044	NA	
41_sun.mat	"N"	810.102	991.732	858.000	23.456	1.052	19.102	NA	
41_sun.mat	"N"	810.102	991.732	859.000	25.241	1.049	16.550	NA	
41_sun.mat	"N"	810.102	991.732	860.000	23.717	1.054	15.539	0.019	
41_sun.mat	"N"	810.102	991.732	861.000	23.920	1.066	14.761	NA	
41_sun.mat	"N"	810.102	991.732	862.000	21.579	0.993	13.377	NA	
41_sun.mat	"N"	810.102	991.732	863.000	21.617	0.993	14.920	NA	
41_sun.mat	"N"	810.102	991.732	864.000	22.605	0.984	14.497	NA	
41_sun.mat	"N"	810.102	991.732	865.000	21.839	0.992	13.047	NA	
41_sun.mat	"N"	810.102	991.732	866.000	21.597	0.989	13.442	NA	
41_sun.mat	"N"	810.102	991.732	867.000	20.370	0.981	12.798	NA	
41_sun.mat	"N"	810.102	991.732	868.000	19.514	0.975	12.886	NA	
41_sun.mat	"N"	810.102	991.732	869.000	19.451	0.980	10.473	NA	
41_sun.mat	"N"	810.102	991.732	870.000	15.861	0.930	9.692	0.020	
41_sun.mat	"N"	810.102	991.732	871.000	16.810	0.863	8.906	NA	
41_sun.mat	"N"	810.102	991.732	872.000	18.410	0.906	9.219	NA	
41_sun.mat	"N"	810.102	991.732	873.000	14.801	0.890	8.538	NA	
41_sun.mat	"N"	810.102	991.732	874.000	14.191	0.920	9.139	NA	
41_sun.mat	"N"	810.102	991.732	875.000	12.580	0.926	8.299	NA	
41_sun.mat	"N"	810.102	991.732	876.000	13.132	0.926	9.044	NA	
41_sun.mat	"N"	810.102	991.732	877.000	12.970	0.922	8.843	NA	
41_sun.mat	"N"	810.102	991.732	878.000	13.365	0.920	9.832	NA	
41_sun.mat	"N"	810.102	991.732	879.000	15.563	0.924	12.680	NA	
41_sun.mat	"N"	810.102	991.732	880.000	15.254	0.960	11.251	0.020	
41_sun.mat	"N"	810.102	991.732	881.000	14.938	0.916	10.671	NA	
